Latitude,Longitude,#,Title,file#,מיקום גוף יוצר,Description,תיאור התיק,תקופת החומר מ,תקופת החומר עד,סוג התיק,שפה,סטטוס חשיפה,subjects,people,locations,events,organization,projects,מספר תיק לציטוט,מספר תיק,מספר תיק ישן,מספר מסמכים בתיק,זכויות יוצרים,מתאריך,עד תאריך,מזהה סימול מקורי,סוג מפה,קנה מידה,צבע,"רוחב בס""מ",אורך או גובה במטר,"סה""כ תצלומים",מקום הוצאה,תאריך התצלום,תאריך הפקה,סוג זיעור,מקומות הקשורים בפריט,סוג מוצג,תאריך הוצאה,מסמכים בתיק,סוג החומר המוצג,סוג פרסום,"עומק בס""מ",xfile?,url,ScanningDAte
31.3914556,35.11219413,16918,תקציב בלתי רגיל הר חברון,0b0717068079e737,"משרד הפנים/משרד הפנים - לשכת המנכ""ל/המינהל לשלטון מקומי","מועצה אזורית הר חברון, תקציב בלתי רגיל- השתתפות משרדי הממשלה בתקציב (משרדי החינוך, הפנים, הביטחון, העבודה והרווחה, השיכון) עבור גני ילדים, בתי ספר יסודיים, הצטיידות מוסדות חינוך, עבודות חשמל, דרכים, שמירה בטחונית, מרכזי תרבות. מענקי מפעל הפיס.",,5/28/2000 0:00,7/21/2002 0:00,תיק מסמכים,,גלוי,תקציב הרשויות המקומיות,,סוסיא,,מנהל המינהל לשלטון מקומי,,ISA-MOIN-InteriorLocalgov-000caon,,גל - 6 / 60445,1,,5/28/2000 0:00,7/21/2002 0:00,893-919,,,,,,,,,,,סוסיא,,,ISA-MOIN-InteriorLocalgov-000caon,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800251ff/File/0b0717068079e737,
31.3629179,34.9034356,,,,,,,,,,,,תקציב החינוך,,סנסנה,,מפעל הפיס,,,,,,,,,,,,,,,,,,,,סנסנה,,,,,,,,,
31.3914556,35.11219413,16919,תקציב בלתי רגיל הר חברון,0b0717068079e738,"משרד הפנים/משרד הפנים - לשכת המנכ""ל/המינהל לשלטון מקומי","מועצה אזורית הר חברון, תקציב בלתי רגיל- השתתפות הממשלה בתקציב (משרדי החינוך, הפנים, השיכון, הביטחון) עבור מעונות יום, גני ילדים, בתי ספר יסודיים, תיקון מפגעי בטיחות במוסדות חינוך, מועדון, דרכים, שמירה וציוד בטחוני.",,8/16/2000 0:00,1/23/2001 0:00,תיק מסמכים,,גלוי,תקציב הרשויות המקומיות,,סוסיא,,מנהל המינהל לשלטון מקומי,,ISA-MOIN-InteriorLocalgov-000caoo,,גל - 7 / 60445,1,,8/16/2000 0:00,1/23/2001 0:00,920-942,,,,,,,,,,,סנסנה,,,ISA-MOIN-InteriorLocalgov-000caoo,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800251ff/File/0b0717068079e738,
31.3629179,34.9034356,,,,,,,,,,,,תקציב הביטחון,,סנסנה,,משרד הפנים - ממונה על מחוז יהודה ושומרון,,,,,,,,,,,,,,,,,,,,סוסיא,,,,,,,,,
31.3911793,34.9047437,16920,תקציב בלתי רגיל הר חברון,0b0717068079e73a,"משרד הפנים/משרד הפנים - לשכת המנכ""ל/המינהל לשלטון מקומי","מועצה אזורית הר חברון, תקציב בלתי רגיל-השתתפות הממשלה בתקציב (משרדי השיכון, הפנים, התחבורה והחינוך), דרכים, מוסדות ציבור, בנית יחידות דיור, תשתיות ציבוריות ועוד.  ",,7/15/2001 0:00,5/6/2002 0:00,תיק מסמכים,,גלוי,תקציב הרשויות המקומיות,,אשכולות,,מנהל המינהל לשלטון מקומי,,ISA-MOIN-InteriorLocalgov-000caoq,,גל - 9 / 60445,1,,7/15/2001 0:00,5/6/2002 0:00,964-980,,,,,,,,,,,סוסיה,,,ISA-MOIN-InteriorLocalgov-000caoq,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800251ff/File/0b0717068079e73a,
31.3919471,35.1135364,,,,,,,,,,,,בניית מוסדות ציבור,,סוסיה,,מפעל הפיס,,,,,,,,,,,,,,,,,,,,מעון,,,,,,,,,
31.4137966,35.1630672,,,,,,,,,,,,פיתוח תשתיות מגורים,,מעון,,מועצה אזורית הר חברון,,,,,,,,,,,,,,,,,,,,חגי,,,,,,,,,
31.6587655,34.5857366,,,,,,,,,,,,,,חגי,,,,,,,,,,,,,,,,,,,,,,מצודת יהודה,,,,,,,,,
32.2408401,34.88526085,,,,,,,,,,,,,,מצודת יהודה,,,,,,,,,,,,,,,,,,,,,,אשכולות,,,,,,,,,
32.1116176,35.0354721,16921,היטל מיסים אלקנה,0b0717068079e787,"משרד הפנים/משרד הפנים - לשכת המנכ""ל/המינהל לשלטון מקומי","היטל מיסים: אלקנה. תשלומי ארנונה, צווים, חוסר יכולת בתשלום ועוד.",,3/10/1998 0:00,8/30/2000 0:00,תיק מסמכים,,גלוי,תקציב הרשויות המקומיות,,אלקנה,,מנהל המינהל לשלטון מקומי,,ISA-MOIN-InteriorLocalgov-000caox,,גל - 13 / 60463,1,,3/10/1998 0:00,8/30/2000 0:00,,,,,,,,,,,,אלקנה,,,ISA-MOIN-InteriorLocalgov-000caox,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800251ff/File/0b0717068079e787,
32.1116176,35.0354721,16922,תקציב רגיל אלקנה,0b0717068079e7d5,"משרד הפנים/משרד הפנים - לשכת המנכ""ל/המינהל לשלטון מקומי",בתיק התכתבויות בענייני תקציב ומענקי איזון של המועצה המקומית אלקנה בשנים 1998-2003.,,7/14/1997 0:00,7/28/2003 0:00,תיק מסמכים,,גלוי,תקציב הרשויות המקומיות,בנימין (בני) ריקרדו (הממונה על היישובים ביהודה ושומרון),אלקנה,,מנהל המינהל לשלטון מקומי,,ISA-MOIN-InteriorLocalgov-000cap5,,גל - 2 / 60464,1,,7/14/1997 0:00,7/28/2003 0:00,,,,,,,,,,,,אלקנה,,,ISA-MOIN-InteriorLocalgov-000cap5,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800251ff/File/0b0717068079e7d5,
31.66777625,35.16057857,16923,הלוואות אלקנה - אפרת,0b0717068079e7d7,"משרד הפנים/משרד הפנים - לשכת המנכ""ל/המינהל לשלטון מקומי",הלוואות - אלקנה. אפרת.,,12/9/1997 0:00,11/21/2007 0:00,תיק מסמכים,,גלוי,תקציב הרשויות המקומיות,,אפרת,,מנהל המינהל לשלטון מקומי,,ISA-MOIN-InteriorLocalgov-000cap7,,גל - 4 / 60464,1,,12/9/1997 0:00,11/21/2007 0:00,,,,,,,,,,,,אלקנה,,,ISA-MOIN-InteriorLocalgov-000cap7,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800251ff/File/0b0717068079e7d7,
32.1116176,35.0354721,,,,,,,,,,,,התנחלויות,,אלקנה,,,,,,,,,,,,,,,,,,,,,,אפרת,,,,,,,,,
32.1309209,34.9919607,16924,שרותי דת אורנית,0b0717068079e7da,"משרד הפנים/משרד הפנים - לשכת המנכ""ל/המינהל לשלטון מקומי",שרותי דת: אורנית.,,8/5/2001 0:00,5/25/2003 0:00,תיק מסמכים,,גלוי,תקציב הדתות,,אורנית,,מנהל המינהל לשלטון מקומי,,ISA-MOIN-InteriorLocalgov-000capa,,גל - 7 / 60464,1,,8/5/2001 0:00,5/25/2003 0:00,,,,,,,,,,,,אורנית,,,ISA-MOIN-InteriorLocalgov-000capa,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800251ff/File/0b0717068079e7da,
32.1309209,34.9919607,16925,"ביוב ונקוז, בטחון נפש ורכוש אורנית",0b0717068079e7db,"משרד הפנים/משרד הפנים - לשכת המנכ""ל/המינהל לשלטון מקומי","ביוב ונקוז, בטחון נפש ורכוש - אורנית. ביקור מנהל ""המינהל לשרותי חירום"". סקירה ביטחונית על אירועים ביטחוניים.",,4/15/1998 0:00,6/3/2003 0:00,תיק מסמכים,,גלוי,תקציב הרשויות המקומיות,,אורנית,,מנהל המינהל לשלטון מקומי,,ISA-MOIN-InteriorLocalgov-000capb,,גל - 8 / 60464,1,,4/15/1998 0:00,6/3/2003 0:00,,,,,,,,,,,,אורנית,,,ISA-MOIN-InteriorLocalgov-000capb,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800251ff/File/0b0717068079e7db,
32.1309209,34.9919607,16926,תעשייה ופיתוח אורנית,0b0717068079e822,"משרד הפנים/משרד הפנים - לשכת המנכ""ל/המינהל לשלטון מקומי",תעשייה ופיתוח אורנית: תכנון אסטרטגי לשנים 2000-2005. תוכנית מתאר שער השומרון.,,5/12/2002 0:00,6/3/2002 0:00,תיק מסמכים,,גלוי,,,אורנית,,מנהל המינהל לשלטון מקומי,,ISA-MOIN-InteriorLocalgov-000capc,,גל - 9 / 60464,1,,5/12/2002 0:00,6/3/2002 0:00,,,,,,,,,,,,אורנית,,,ISA-MOIN-InteriorLocalgov-000capc,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800251ff/File/0b0717068079e822,
31.66777625,35.16057857,16931,אפרת - בטחון נפש ורכוש,0b071706807a0556,"משרד הפנים/משרד הפנים - לשכת המנכ""ל/המינהל לשלטון מקומי","התכתבויות וחליפת מסמכים מלשכת הממונה על היישובים ביהודה ושומרון בנימין ריקרדו בנוגע למועצה המקומית אפרת: החברה הכלכלית אפרת ותכנית הבראה לשיקום החברה, העמותה לפיתוח וקידום התיירות בחבל גוש עציון, חוזים ועוד. ",,2/9/1993 0:00,11/30/2003 0:00,תיק מסמכים,,גלוי,תקציב הרשויות המקומיות,ינון אחימן (1954,אפרת,,מנהל המינהל לשלטון מקומי,,ISA-MOIN-InteriorLocalgov-000cbfc,,גל - 7 / 60465,1,,2/9/1993 0:00,11/30/2003 0:00,,,,,,,,,,,,אפרת,,,ISA-MOIN-InteriorLocalgov-000cbfc,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800251ff/File/0b071706807a0556,
31.7705643,35.2987457,16933,תקציב בלתי רגיל מעלה אדומים,0b071706807a06e9,"משרד הפנים/משרד הפנים - לשכת המנכ""ל/המינהל לשלטון מקומי",בתיק התכתבויות בנושא תקציב בלתי רגיל של מועצה מקומית מעלה אדומים,,1/1/1996 0:00,12/31/1999 0:00,תיק מסמכים,,גלוי,תקציב הרשויות המקומיות,אביגדור ליברמן (1958,מעלה אדומים,,משרד ראש הממשלה,,ISA-MOIN-InteriorLocalgov-000cbgt,,גל - 5 / 60447,1,,1/1/1996 0:00,12/31/1999 0:00,88-347,,,,,,,,,,,מעלה אדומים,,,ISA-MOIN-InteriorLocalgov-000cbgt,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800251ff/File/0b071706807a06e9,
31.7705643,35.2987457,16934,תקציב בלתי רגיל מעלה אדומים,0b071706807a0878,"משרד הפנים/משרד הפנים - לשכת המנכ""ל/המינהל לשלטון מקומי",בתיק התכתבויות בנוגע לתקציב בלתי רגיל של מועצה מקומית מעלה אדומים,,3/15/2000 0:00,9/19/2000 0:00,תיק מסמכים,,גלוי,תקציב הרשויות המקומיות,בנימין (בני) ריקרדו (הממונה על היישובים ביהודה ושומרון),מעלה אדומים,,משרד התחבורה והבטיחות בדרכים,,ISA-MOIN-InteriorLocalgov-000cbi6,,גל - 2 / 60447,1,,3/15/2000 0:00,9/19/2000 0:00,660-679,,,,,,,,,,,מעלה אדומים,,,ISA-MOIN-InteriorLocalgov-000cbi6,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800251ff/File/0b071706807a0878,
16935,תקציב בלתי רגיל גוש עציון,0b071706807a0919,"משרד הפנים/משרד הפנים - לשכת המנכ""ל/המינהל לשלטון מקומי",בתיק התכתבויות בנוגע לתקציב בלתי רגיל של מועצה אזורית גוש עציון,,11/7/2001 0:00,5/2/2002 0:00,תיק מסמכים,,גלוי,פיתוח תשתיות כבישים,בנימין (בני) ריקרדו (הממונה על היישובים ביהודה ושומרון),מועצה אזורית גוש עציון,,משרד החינוך,,ISA-MOIN-InteriorLocalgov-000cbir,,גל - 1 / 60446,1,,11/7/2001 0:00,5/2/2002 0:00,2001\50-2002\26,,,,,,,,,,,מועצה אזורית גוש עציון,,,ISA-MOIN-InteriorLocalgov-000cbir,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800251ff/File/0b071706807a0919,,,
16936,תקציב בלתי רגיל גוש עציון,0b071706807a091b,"משרד הפנים/משרד הפנים - לשכת המנכ""ל/המינהל לשלטון מקומי",בתיק התכתבויות בנוגע לתקציב בלתי רגיל של מועצה אזורית גוש עציון,,10/31/1995 0:00,12/3/1995 0:00,תיק מסמכים,,גלוי,פיתוח תשתיות כבישים,שמואל סלבין (1953,מועצה אזורית גוש עציון,,משרד החינוך,,ISA-MOIN-InteriorLocalgov-000cbit,,גל - 3 / 60446,1,,10/31/1995 0:00,12/3/1995 0:00,009-9521,,,,,,,,,,,מועצה אזורית גוש עציון,,,ISA-MOIN-InteriorLocalgov-000cbit,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800251ff/File/0b071706807a091b,,,
16937,תקציב בלתי רגיל גוש עציון,0b071706807a0962,"משרד הפנים/משרד הפנים - לשכת המנכ""ל/המינהל לשלטון מקומי",בתיק התכתבויות בנוגע לתקציב בלתי רגיל של מועצה אזורית גוש עציון,,12/3/1995 0:00,1/30/1996 0:00,תיק מסמכים,,גלוי,פיתוח תשתיות כבישים,שמואל סלבין (1953,מועצה אזורית גוש עציון,,משרד התחבורה והבטיחות בדרכים,,ISA-MOIN-InteriorLocalgov-000cbiu,,גל - 4 / 60446,1,,12/3/1995 0:00,1/30/1996 0:00,9437-9622,,,,,,,,,,,מועצה אזורית גוש עציון,,,ISA-MOIN-InteriorLocalgov-000cbiu,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800251ff/File/0b071706807a0962,,,
16938,תקציב בלתי רגיל הר אדר,0b071706807a0965,"משרד הפנים/משרד הפנים - לשכת המנכ""ל/המינהל לשלטון מקומי",בתיק התכתבויות בנוגע לתקציב בלתי רגיל של מועצה מקומית הר אדר,,3/10/1996 0:00,5/31/2000 0:00,תיק מסמכים,,גלוי,תקציב הרשויות המקומיות,יגאל ביבי (1942,מועצה מקומית הר אדר,,משרד התחבורה והבטיחות בדרכים,,ISA-MOIN-InteriorLocalgov-000cbix,,גל - 7 / 60446,1,,3/10/1996 0:00,5/31/2000 0:00,ינואר-47,,,,,,,,,,,מועצה מקומית הר אדר,,,ISA-MOIN-InteriorLocalgov-000cbix,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800251ff/File/0b071706807a0965,,,
16939,תקציב בלתי רגיל הר אדר,0b071706807a0966,"משרד הפנים/משרד הפנים - לשכת המנכ""ל/המינהל לשלטון מקומי",בתיק התכתבויות בנוגע לתקציב בלתי רגיל של מועצה מקומית הר אדר,,5/3/2000 0:00,3/17/2002 0:00,תיק מסמכים,,גלוי,תקציב הרשויות המקומיות,אריה בר (1944,מועצה מקומית הר אדר,,משרד התחבורה והבטיחות בדרכים,,ISA-MOIN-InteriorLocalgov-000cbiy,,גל - 8 / 60446,1,,5/3/2000 0:00,3/17/2002 0:00,48-84,,,,,,,,,,,מועצה מקומית הר אדר,,,ISA-MOIN-InteriorLocalgov-000cbiy,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800251ff/File/0b071706807a0966,,,
16940,תקציב בלתי רגיל מעלה אדומים,0b071706807a3566,"משרד הפנים/משרד הפנים - לשכת המנכ""ל/המינהל לשלטון מקומי",בתיק התכתבויות בנוגע לתקציב בלתי רגיל של מועצה מקומית מעלה אדומים,,2/24/1999 0:00,3/23/1999 0:00,תיק מסמכים,,גלוי,תקציב הרשויות המקומיות,"בן-ציון דל (המשנה למנכ""ל משרד החינוך)",מועצה מקומית מעלה אדומים,,משרד החינוך,,ISA-MOIN-InteriorLocalgov-000ccm2,,גל - 14 / 60446,1,,2/24/1999 0:00,3/23/1999 0:00,630-643,,,,,,,,,,,מועצה מקומית מעלה אדומים,,,ISA-MOIN-InteriorLocalgov-000ccm2,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800251ff/File/0b071706807a3566,,,
31.7705643,35.2987457,16943,תקציב בלתי רגיל מעלה אדומים,0b071706807a3569,"משרד הפנים/משרד הפנים - לשכת המנכ""ל/המינהל לשלטון מקומי",בתיק התכתבויות בנוגע לתקציב בלתי רגיל של מועצה מקומית מעלה אדומים,,3/23/1999 0:00,7/20/1999 0:00,תיק מסמכים,,גלוי,תקציב הרשויות המקומיות,בנימין (בני) ריקרדו (הממונה על היישובים ביהודה ושומרון),מעלה אדומים,,משרד החינוך,,ISA-MOIN-InteriorLocalgov-000ccm5,,גל - 1 / 60447,1,,3/23/1999 0:00,7/20/1999 0:00,643-660,,,,,,,,,,,מעלה אדומים,,,ISA-MOIN-InteriorLocalgov-000ccm5,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800251ff/File/0b071706807a3569,
31.7705643,35.2987457,16945,תקציב בלתי רגיל מעלה אדומים,0b071706807a356b,"משרד הפנים/משרד הפנים - לשכת המנכ""ל/המינהל לשלטון מקומי",בתיק התכתבויות בנוגע לתקציב בלתי רגיל של עיריית מעלה אדומים,,2/11/1998 0:00,11/16/1998 0:00,תיק מסמכים,,גלוי,תקציב הרשויות המקומיות,בנימין (בני) כשריאל (1951,מעלה אדומים,,משרד החינוך,,ISA-MOIN-InteriorLocalgov-000ccm7,,גל - 7 / 60447,1,,2/11/1998 0:00,11/16/1998 0:00,395-447,,,,,,,,,,,מעלה אדומים,,,ISA-MOIN-InteriorLocalgov-000ccm7,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800251ff/File/0b071706807a356b,
31.7705643,35.2987457,16946,תקציב בלתי רגיל מעלה אדומים,0b071706807a35b2,"משרד הפנים/משרד הפנים - לשכת המנכ""ל/המינהל לשלטון מקומי",בתיק התכתבויות בנוגע לתקציב בלתי רגיל של מועצה מקומית מעלה אדומים,,1/23/1997 0:00,8/7/2000 0:00,תיק מסמכים,,גלוי,תקציב הרשויות המקומיות,בנימין (בני) ריקרדו (הממונה על היישובים ביהודה ושומרון),מעלה אדומים,,מנהל המינהל לשלטון מקומי,,ISA-MOIN-InteriorLocalgov-000ccm8,,גל - 8 / 60447,1,,1/23/1997 0:00,8/7/2000 0:00,447-499,,,,,,,,,,,מעלה אדומים,,,ISA-MOIN-InteriorLocalgov-000ccm8,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706800251ff/File/0b071706807a35b2,
